row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,BLANK_20250905144046.mzML Peak area,BLANK_20250905131026.mzML Peak area,BLANK_20250905141457.mzML Peak area,BLANK.mzML Peak area,AB_2.mzML Peak area,AB_7.mzML Peak area,AB_1.mzML Peak area,AB_5.mzML Peak area,AB_4.mzML Peak area,AB_3.mzML Peak area,AB_8.mzML Peak area,AB_9.mzML Peak area,AB_6.mzML Peak area
454,273.0828393,0.51965827,,,,13,33,[M+Na]+,,2,454;523,250.0935,0,0,0,0,441.03903,1319.4132,1235.6863,4032.2234,3809.2366,3781.0845,6170.6475,126.467445,1078.3611
10973,273.109731,5.2248034,,,,65,360,[M+Na]+,,2,10968;10973,250.12053,0,0,0,0,9928.653,3018.2178,21423.62,29860.518,24676.654,5631.601,61061.105,167802.55,33157.99
6519,273.1596225,2.8774428,,,,15,,,,,,,0,0,0,0,0,2145.9824,59243.49,23731.465,3321.5144,23973.35,8253.48,1923.6338,2621.481
11531,273.2211506,5.658235,,,,62,,,,,,,0,0,0,0,8334.02,8741.049,130527.164,23202.533,159137.3,37414.88,13884.813,16076.075,73988.266
11832,273.221214,5.9062824,,,,75,,,,,,,0,4.8712997,0,0,131.10469,5185.8145,49546.754,15850.918,36372.06,11475.959,8754.758,12164.254,29558.523
9049,273.2212852,4.0756283,,,,69,,,,,,,0,0,0,0,314.78302,1637.2112,47193.297,2481.8594,2825.9697,11705.445,2195.7458,14445.868,11104.562
1670,274.0727448,0.9836478,,,,13,,,,,,,0,0,0,0,8567.011,0,0,34242.086,6254.805,165.25652,12500.079,93726.37,13450.636
1024,274.1036964,0.6824322,,,,13,,,,,,,0,0,0,0,3078.4397,10255.336,14372.074,8468.668,32081.316,15526.54,3858.892,6820.883,7099.035
2163,274.1185531,1.3532968,,,,41,,,,,,,0,0,0,0,34503.355,120206.5,106696.15,58941.375,107080.11,50691.203,36773.2,164273.83,65564.336
8701,274.1437294,3.879831,,,,85,,,,,,,0,0,0,0,5260.1816,11299.093,52754.12,87113.1,232670.56,157607.34,16198.392,238168.14,80005.69
1855,274.1649032,1.1956773,,,,79,,,,,,,0,0,0,0,11216.17,11101.872,29657.186,33062.246,14392.184,28973.193,16669.848,68602.8,8200.461
10241,274.1834759,4.721235,,,,55,345,[M+NH4]+,,2,10241;10252,256.14963,0,0,0,0,20382.236,22775.367,59717.117,32673.121,96475.89,127858.32,9164.208,180359.08,35517.52
10566,274.1835444,4.9611816,,,,14,352,[M+NH4]+,,2,10568;10566,256.14969,0,0,0,0,8553.558,11059.516,28069.773,10554.374,75203.57,54038.92,9679.746,48523.508,11216.471
12622,274.2739518,6.541455,,,,,,,,,,,52271.22,52039.324,49006.383,305289.28,54533.54,48254.605,48560.137,55790.918,56801.66,56156.547,52732.64,54625.285,51664.633
182,274.874255,0.45561382,,,,13,3,[M+K]+,,2,182;190,235.911,0,0,0,0,10317.19,640.646,269.7587,143.36618,244.98724,23.487864,1170.0027,339.5666,6581.986
539,274.9545233,0.54038054,,,,13,35,[M+Na]+,,2,539;541,251.96534,0,0,0,0,898.95386,1673.728,3922.9268,6345.8174,6431.888,15247.419,10434.313,1981.8353,4113.9653
7435,275.0686256,3.2339675,,,,85,268,[M+K]+,,4,7486;7435;7443;7445,236.10499,0,0,0,0,104891.555,90447.07,145219.64,30392.457,76152.78,97192.48,58863.35,87864.52,55011.348
2715,275.1106045,1.5792632,,,,15,113,[M+Na]+,,3,2715;2718;2726,252.12093,0,0,32.51228,0,4780.9473,13002.827,744413.5,741725.06,334186.34,17087.812,409468.38,50977.805,126445.1
1816,275.9913662,1.1000172,,,,,,,,,,,0,0,0,0,2070.0688,0,0,25438.23,85427.03,2548.3472,33110.176,0,14825.335
3734,276.126273,1.8826745,,,,15,150,[M+NH4]+,,2,3734;3741,258.09239,0,0,0,0,43354.223,11703.793,4203.875,0,25422.46,48649.95,6734.66,145271.62,8822.392
1511,276.1441951,0.8438161,,,,13,,,,,,,0,0,0,0,37552.777,57627.09,139833.34,115295.13,439852.78,92501.98,56671.45,100707.46,31893.342
1077,276.1442451,0.7052839,,,,13,,,,,,,0,0,0,0,88446.695,95628.92,396447.2,626652.4,212443.3,111478.836,193518.44,77790.27,350316.28
5630,276.1597393,2.5493088,,,,15,,,,,,,0,0,0,0,949.2205,4513.7617,10921.809,70265.16,24485.898,33824.92,5155.4473,2578.1294,4532.627
6012,276.1601344,2.6573396,,,,15,229,[M+Na]+,,2,6012;6019,253.17128,0,0,0,0,3713.9778,580.8654,25530.79,241782.53,59726.645,121102.92,17505.854,5630.776,34827.816
2755,276.1807107,1.4757495,,,,15,,,,,,,0,0,0,0,122905.21,49388.574,72170.26,49556.31,123555.08,200073.27,54205.902,316269.97,34067.95
11854,276.1992997,5.9203644,,,,75,385,[M+NH4]+,,2,11858;11854,258.16542,0,0,0,0,2213.854,2758.7551,18408.387,5749.25,31357.035,20102.8,4900.0054,16983.367,7444.9165
2005,277.0800153,1.2087467,,,,79,99,[M+Na]+,,2,1985;2005,254.09049,0,0,0,0,0,923.79175,8299.252,556.7205,2210.399,12466.673,0,0,0
2580,277.10456,1.5635446,,,,15,111,[M+K]+,,4,2617;2668;2648;2580,238.14159,0,0,0,0,0,0,49064.312,16270.49,2937.1157,116.70203,17269.383,467.56274,739.50214
8328,277.1069807,3.7113178,,,,85,,,,,,,0,0,0,0,2680.3464,8541.22,15097.091,5533.675,253714.7,6366.66,330.73566,28733.021,3155.7915
2196,277.117903,1.4286885,,,,15,,,,,,,0,0,0,0,353.5028,1791.6385,154585.34,64220.32,22470.295,52556.27,22927.783,6843.4966,13932.353
7743,277.1433149,3.3700087,,,,85,,,,,,,0,0,0,0,6129.529,4229.291,64345.938,75088.445,36820.047,45034.465,2642.1199,36854.387,19765.84
9343,277.2163261,4.256515,,,,63,,,,,,,0,0,0,6.976827,27.458265,1391.598,6147.1055,14766.257,34547.34,41744.453,384.83188,27673.479,618.776
3927,278.1419312,1.9445978,,,,15,,,,,,,0,0,0,0,11963.649,9630.697,0,0,13646.792,40887.934,4452.298,60011.184,7448.246
8562,278.1748783,3.8016396,,,,85,,,,,,,0,0,0,0,41507.42,2706.9067,3885.982,0,2821.1987,0,0,13448.792,13066.955
6420,278.1750859,2.8469405,,,,15,,,,,,,0,0,0,0,7409.0464,43451.895,278717.3,276.04956,211542.05,0,0,125955.56,447398.72
3520,279.100708,1.7873569,,,,15,139,[M+Na]+,,2,3496;3520,256.11157,0,0,0,0,2157.243,4902.714,13446.223,6907.5317,15457.37,13788.48,6323.984,11992.408,9087.719
4550,279.1330058,2.0869737,,,,15,,,,,,,0,0,0,0,21202.41,7469.229,2828.694,7752.844,9431.546,8507.432,21846.564,60314.113,7203.011
2033,279.1339131,1.3217496,,,,41,,,,,,,0,0,0,0,10461.711,25491.316,113479.86,111298.39,139257.42,69056.516,41214.383,198967.78,51982.527
3671,279.1439204,1.8640057,,,,15,,,,,,,0,0,0,0,376.14368,0,92903.67,163495.12,181324.36,0,51176.242,0,155699.3
3328,279.1444143,1.7378516,,,,15,,,,,,,0,0,0,0,29.361149,458.99948,114811.16,110552.69,41639.363,324.18335,43951.55,1738.7776,16390.645
5240,279.15894,2.2780194,,,,15,,,,,,,0,0,0,10.037334,8945.067,9614.741,24258.008,8367.728,221583.88,20977.44,3929.5002,6646.8,8449.713
16853,279.159269,9.069532,,,,87,411,[M+H]+,,2,16830;16853,278.15196,3365.6838,3460.6873,3121.9084,11821.135,3263.1973,2537.6926,3458.327,3498.3105,3337.4146,3738.0676,2725.244,3374.402,3237.5417
12945,279.2318163,6.7295766,,,,39,,,,,,,8.582917,0,6.5807714,6.824838,9.68152,102.403824,6114.5728,3285.036,11904.557,21548.947,162.35373,46422.3,0
3240,279.6862802,1.7173623,,,,15,,,,,,,0,0,0,0,14153.757,17310.223,40764.773,32093.67,38223.36,36639.37,12851.584,40240.47,22116.805
7914,280.1540756,3.4433758,,,,85,281,[M+NH4]+,,2,7914;7926,262.1204,0,0,0,0,160.4876,1508.8972,9256.89,3046.616,77112.55,867.8416,72.25349,3982.601,101.36231
3856,280.1541642,1.9077053,,,,15,,,,,,,0,0,0,0,53180.273,9395.592,0,0,0,7443.95,17643.947,48300,0
7598,281.0759794,3.289593,,,,85,,,,,,,76.16038,260.78494,115.515366,0,67819.766,62612.992,3256.438,1277.1626,2956.3032,10348.377,41863.043,0,5814.8022
3253,281.0993959,1.7213954,,,,15,,,,,,,0,0,0,0,61359.86,108529.266,199367.9,191745.88,285324.9,213765.14,83230.266,245492.88,143171.36
4171,281.1131922,1.9968317,,,,15,165,[M+NH4]+,,2,4171;4173,263.07932,0,0,0,0,202371.81,120192,123921.78,223832.3,181049.9,199528.56,0,57129.906,0
1940,281.1133049,1.1729174,,,,79,98,[M+NH4]+,,2,1960;1940,263.07934,0,0,0,0,73283.836,214122.33,292822.9,165428.86,156974.53,252284.23,99713.836,285024.62,73203.61
2974,281.1134799,1.6599832,,,,15,,,,,,,0,0,0,0,17072.88,71286.92,126680.06,115483.89,98067.94,76365.37,32434.46,184986.66,46290.75
2394,281.1135495,1.5031711,,,,15,106,[M+NH4]+,,2,2366;2394,263.07959,0,0,0,0,8987.07,63638.05,77299.46,29676.844,34176.07,40971.105,14347.716,29532.79,73754.14
5103,281.1171202,2.2718515,,,,15,,,,,,,0,0,0,0,100234.21,114637.73,243030.47,210153.95,259524.27,169852.75,96304.98,64231.17,184523.4
5816,281.1173275,2.6343286,,,,15,,,,,,,0,0,0,0,27260.92,48589.074,200412.08,66952.305,98343.125,40294.64,21916.396,39201.94,288825.62
8505,281.1383094,3.7971196,,,,85,,,,,,,0,0,0,0,11.727439,283.2348,1041.028,555.99866,31125.535,429.83087,589.30023,1079.3438,93.590965
5590,281.1496895,2.5444083,,,,15,,,,,,,0,0,0,0,1696.5068,17838.473,110005.07,158487.94,46623.83,21417.668,14872.3545,27400.314,17846.393
11040,281.174739,5.30554,,,,77,,,,,,,0,0,0,0,161.92076,1281.3561,8494.227,2276.8396,89236.3,1435.1428,57.21989,8218.098,73.362816
11234,281.1747407,5.485072,,,,9,,,,,,,0,0,0,0,437.06827,809.6414,5254.6963,1477.9701,192860.33,1836.6707,22.827383,8794.691,435.07935
8788,281.2262813,3.9337673,,,,69,,,,,,,0,6.3191204,0,0,6244.381,11007.429,33170.508,25642.28,3341.8499,22015.785,9440.027,82316.35,13796.26
12358,281.2263706,6.3755636,,,,74,,,,,,,8.128952,0,0,0,1310.8455,2659.1309,11500.592,8739.969,13287.811,7455.0547,1912.3623,41532.02,6704.036
10733,281.2263839,5.0658836,,,,83,,,,,,,12.486579,0,0,0,7180.3833,52653.305,35267.848,11851.478,25023.65,183024.03,4701.7896,164468.78,12084.774
10338,281.2264112,4.786218,,,,55,,,,,,,6.163715,0,0,0,5272.066,5686.7383,4283.276,4094.1768,35753.93,6522.9824,1085.8126,29303.469,159.35423
9288,281.2264309,4.2191873,,,,63,,,,,,,7.7393236,0,0,0,12528.818,13287.061,61412.484,88351.695,19669.068,26863.434,20306.107,170713.58,21179.473
3222,282.103,1.720879,,,,15,,,,,,,0,0,0,0,6625.787,12693.592,21718.684,18553.334,29807.643,23342.623,8370.689,30291.885,15046.8545
826,282.1199422,0.602184,,,,13,,,,,,,46.14953,34.504528,260.64856,0,21676.996,24719.041,133904.3,109641.96,177855.12,79436.6,26788.193,272993.8,79175.195
2356,282.1448469,1.4943746,,,,15,,,,,,,0,0,0,0,0,0,17311.605,19723.344,938.3097,1482.3143,1405.1558,0,29.856277
784,282.193088,0.5903624,,,,13,,,,,,,0,0,0,0,7844.6797,2223.4365,33155.566,14663.512,43383.812,6320.381,119.21674,52956.508,26326.836
752,283.0322746,0.63156986,,,,13,46,[M+K]+,,3,752;783;758,244.06951,0,0,0,0,507.36053,2738.0728,21764.035,11041.705,19735.123,21889.105,6087.105,8967.502,11111.156
1469,283.10355,0.87057054,,,,13,88,[M+H]+,,3,1469;1457;1462,282.09643,0,0,0,0,22658.557,35781.957,209671.31,88365.75,135384.48,168006.19,35904.133,66133.28,54188.156
2841,283.1292372,1.6214213,,,,15,,,,,,,0,0,0,0,11753.524,4475.6514,34070.26,11255.667,15577.565,33308.133,14871.991,57962.582,6967.8555
11291,283.1326733,5.537214,,,,94,,,,,,,0,0,0,0,1735.8535,2401.1086,5625.6416,15633.221,70796.08,2775.6113,4991.7812,41893.64,27461.066
3711,283.1751253,1.8320152,,,,15,,,,,,,57.314224,123.615074,130.96507,499.59305,0,0,325999.06,234881.81,73460.26,0,322015.3,0,23109.4
3291,283.1751866,1.7275017,,,,15,129,[M+H]+,,4,3283;3245;3249;3291,282.16753,746.11273,1092.13,3007.6519,1186.868,5386.1084,15712.149,6696484,3771435.5,960423.75,26904.297,4023255.5,56922.973,263028.94
6132,283.180331,2.7384188,,,,15,,,,,,,0,0,0,0,8186.334,21505.336,0,25353.16,8167.6626,59569.824,0,230339.64,0
15136,283.2418925,7.7580667,,,,23,,,,,,,15.818892,7.1282434,0,0,471.4283,192.92238,7942.0522,7470.656,950.10474,5196.816,5174.828,77389.65,0
11684,283.2419342,5.786938,,,,78,,,,,,,14.100814,0,9.079296,0,52947.957,102058.96,391219.47,57938.375,24657.53,507911.66,56148.68,447383.94,94185.805
14429,283.2419792,7.445247,,,,90,,,,,,,8.487616,8.522228,0,0,10001.409,6185.687,45455.38,62479.38,23773.033,55223.633,25522.814,288068.56,1381.6465
16461,283.242136,8.517661,,,,43,,,,,,,80.683365,16.472662,0,0,12844.768,10.338369,116864.57,41367.805,24.472424,92.28335,53588.145,1082868.8,47356.668
10165,283.2420989,4.7027626,,,,55,,,,,,,6.051227,6.5370455,0,0,2327.936,6386.526,3086.9915,18185.328,175.38809,44423.707,699.332,16416.932,4241.988
1073,284.0200974,0.7013519,,,,13,62,[M+H]+,,3,1073;1061;1071,283.01274,0,0,0,0,8808.799,11540.568,19006.64,16689.969,17728.072,23711.346,14147.664,1062.187,7714.125
2519,284.0619022,1.5480915,,,,15,108,[M+H]+,,2,2519;2531,283.05482,0,0,0,0,3488.0881,22163.857,14015.232,21913.205,173998.31,6986.888,1243.1746,2241.3628,32219.748
2868,284.1133435,1.6279196,,,,15,118,[M+H]+,,2,2868;2840,283.1059,0,0,0,0,4456.748,1612.3435,11896.977,726.5749,1563.2634,13623.385,5184.7524,20868.95,1759.248
2830,284.1337243,1.6140978,,,,15,114,[M+NH4]+,,4,2825;2820;2830;2826,266.10026,0,0,0,0,2243.0215,1956.3206,62661.652,139657.9,249447.23,6043.801,36912.562,7415.1143,95889.43
4637,284.1856624,2.1204956,,,,15,,,,,,,0,0,0,0,145045.62,66191.98,134954.67,177702.52,159754.16,245612.55,111491.21,469478.75,78545.19
2604,284.2068024,1.572284,,,,15,,,,,,,0,0,13.339647,6.309639,61.706886,608.4739,95760.375,60536.855,4594.962,214.89145,123423.016,1000.5321,4426.6587
1275,285.0830274,0.8010223,,,,13,74,[M+H]+,,2,1265;1275,284.07563,0,0,0,0,8336.189,1420.1663,9581.569,23788.406,12763.475,4717.8877,6833.306,17035.008,17549.105
4621,285.1154957,2.1170034,,,,15,,,,,,,0,0,0,0,20465.855,36928.863,216426.14,80087.62,131567.81,50610.96,21137.672,24022.582,9183.913
2724,285.1447141,1.5780001,,,,15,,,,,,,0,0,0,0,20387.975,8703.839,32915.348,30575.334,13510.666,58046.883,14119.782,123716.31,9353.568
7354,285.18072,3.1960528,,,,85,267,[M+H]+,,2,7380;7354,284.17373,0,0,0,0,4472.7163,5029.9907,44054.312,19206.53,33007.805,16410.365,4957.234,89774.94,33511.8
6195,285.1845163,2.739884,,,,15,,,,,,,0,0,0,0,2409.116,3815.499,59032.945,1840.5891,6249.3066,4592.366,181.29385,7431.8984,1402.5642
6703,285.1964359,2.944353,,,,15,,,,,,,0,0,0,0,1102.8079,3195.944,0,2659.1821,1581.5762,12550.809,0,49911.48,0
13530,285.2576197,7.036568,,,,61,,,,,,,8.834844,6.6965036,0,0,194095.7,167434,345031.78,348765.16,271773.8,750978.75,225015.77,2747257.2,254904.23
16727,285.2577221,8.8922825,,,,37,,,,,,,9.275204,0,0,0,2799.3926,787.93146,254.49373,345.51685,138.91132,5991.524,10.575267,19951.135,554.7404
1280,285.9780031,0.8000905,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,25571.904,0
1631,286.1035864,0.97924674,,,,13,,,,,,,0,0,0,0,0,9343.7705,35934.613,17887.066,32724.646,33806.332,9979.663,38032.35,8861.247
1208,286.1283325,0.7749682,,,,13,,,,,,,0,0,0,0,25591.39,5024.188,51672.414,41266.395,137764.11,33893.94,81891.58,0,28535.004
5449,286.2011945,2.4548903,,,,15,,,,,,,71.44194,43.158054,216.7012,0,2981581.2,1113330.6,3662585.5,4106335,3260930.5,4612350,3564722.8,9726901,1946624.1
697,286.2129498,0.57869405,,,,13,,,,,,,0,0,0,0,10973.481,6890.11,24156.996,3444.6414,31606.195,53207.96,39101.01,107448.04,2005.2568
3630,287.1000439,1.8429309,,,,15,144,[M+Na]+,,3,3613;3641;3630,264.11073,255.19487,500.28735,921.58417,0,904644.56,788047.44,211534.03,183664.28,342279.6,759730.3,200062.39,504153.28,405181.72
3264,287.1602131,1.6694129,,,,15,119,[M+H]+,,2,2940;3264,286.1532,0,0,0,0,35735.805,17842.906,129003.625,70867.81,88255.69,104976.086,32545.121,145197.98,19185.758
6159,287.1639853,2.7479749,,,,15,,,,,,,0,0,0,0,972.16345,6597.0854,3771.7334,913.7967,719.19214,17777.326,1447.2505,81901.875,0
793,287.1717364,0.63315904,,,,13,,,,,,,0,0,0,0,0,0,18516.102,6878.714,6697.0747,1502.4395,439.03436,5367.891,5325.9814
690,287.1970179,0.58535,,,,13,,,,,,,0,0,0,0,13690.328,10243.959,4497.103,0,5604.8604,74031.55,178812.19,178741.38,57.62703
7514,287.2000906,3.257826,,,,85,,,,,,,0,0,0,0,8931.231,4522.1255,59691.367,7285.0215,46951.09,30891.633,8803.722,14199.065,75477.42
8202,287.2004909,3.729951,,,,85,,,,,,,0,0,0,0,3134.5073,6916.3384,40389.242,9263.153,8174.489,25073.9,2474.2053,7762.7603,20307.654
4275,288.084799,2.0178564,,,,15,168,[M+Na]+,,2,4541;4275,265.09527,0,0,0,0,6160.287,9473.797,0,0,3554.71,4911.3677,4541.0635,3138.6362,4042.1824
952,288.119436,0.66192126,,,,13,54,[M+H]+,,2,966;952,287.11203,0,0,0,0,4668.6846,8428.552,10452.417,13688.779,13868.593,8163.143,4818.798,27598.043,7653.6953
1345,288.1441827,0.8527454,,,,13,,,,,,,0,0,0,0,31146.652,29724.998,131254.67,53068.72,51147.484,42862.85,53873.71,50922.555,22419.209
7166,288.159481,3.0828435,,,,15,,,,,,,0,0,0,0,6364.094,6750.9404,16096.046,51281.832,58061.523,37049.69,14871.081,8016.8726,40208.973
7640,288.159518,3.3230722,,,,85,,,,,,,0,0,0,0,8648.446,14233.63,43089.477,97361.82,118845.31,60303.562,19629.506,6165.371,91089.16
3181,288.1805217,1.7018179,,,,15,,,,,,,0,0,0,0,17229.889,19916.686,73583.34,58570.773,39849.035,76533.836,24662.967,136262.97,29699.91
7277,288.2169018,3.1465511,,,,15,,,,,,,0,0,0,7.450596,212473.95,22346.117,65621.22,67309.61,53356.86,85576.08,82946.516,294844.3,22439.46
5985,288.2169232,2.6612349,,,,15,,,,,,,0,0,0,0,45188.17,54741.332,609211.94,1480374.2,1118215.6,159332.4,211770.86,325062.94,616622.6
121,288.9207075,0.4611147,,,,13,4,[M+Na]+,,2,130;121,265.93146,0,6.4056664,196.28949,63.57988,0,10440.63,3629.1992,5583.2583,1666.7777,4907.8564,7677.4897,82.442444,4069.0251
12442,289.0182134,6.437536,,,,,,,,,,,0,0,0,0,0,0,0,37807.55,0,0,0,0,0
2826,289.0894278,1.609741,,,,15,114,[M+Na]+,,4,2825;2820;2830;2826,266.10026,0,0,0,0,3486.7112,8768.958,90953.35,378513,537234,14500.983,113663.625,9154.809,235278.38
5408,289.1288936,2.462325,,,,,,,,,,,0,0,0,0,0,218.1517,0,0,0,0,0,228296.34,0
16732,289.1540726,8.904383,,,,37,408,[M+Na]+,,2,16732;16735,266.16485,4315.6978,4045.0203,4446.167,11172.753,3937.9285,4073.5068,1274.3889,3084.338,2403.3853,3147.8618,3677.0442,1526.1144,3591.7183
677,289.1875566,0.57525563,,,,13,,,,,,,0,0,0,0,4794.5176,10812.1875,69980.516,10892.255,85622.76,142405.25,3732.0366,139370.84,7652.66
8799,289.1915572,3.9407296,,,,69,,,,,,,0,0,0,0,1571.1753,79.137024,69377.03,80.47453,0,677.7844,1305.0198,0,17455.078
5534,289.2275078,2.5225976,,,,15,,,,,,,0,0,0,0,77455.77,845060.9,0,79144.484,24320.062,563824.3,0,307144.4,7849.308
6865,290.0821543,3.0056303,,,,15,253,[M+Na]+,,2,6865;6837,267.09299,0,0,0,0,5740.063,2705.3728,4159.612,467.39697,1675.2699,1305.5232,4051.9976,1036.1088,1493.716
8153,290.1023479,3.5827048,,,,85,285,[M+H]+,,2,8155;8153,289.09514,0,0,0,0,35.218884,542.9502,7524.258,23139.168,38408.746,5387.009,5830.441,0,21899.525
1178,290.1345809,0.76478505,,,,13,69,[M+H]+,,2,1165;1178,289.12727,0,0,0,0,5555.393,59177.03,33217.19,54298.594,32282.309,5626.9136,24338.059,7499.913,27184.744
7522,290.1418309,3.256987,,,,85,,,,,,,0,0,0,0,0,120.13214,58519.758,47118.387,643735.94,134453.66,276.07178,753311.44,53386.965
1889,290.1597531,1.0731452,,,,50,,,,,,,0,0,0,0,804181.06,849782.4,2882378.8,1487025.8,617954.2,705054.56,1435196.8,2891236.2,723234.2
541,290.9285367,0.5386014,,,,13,35,[M+K]+,,2,539;541,251.96534,0,0,0,0,1776.4167,862.03174,5511.704,3177.0432,4262.486,8142.333,3219.8704,12789.134,9123.145
2718,291.0839655,1.5786186,,,,15,113,[M+K]+,,3,2715;2726;2718,252.12093,0,0,0,0,0,43.497555,105797.51,57822.004,36845.664,1315.0908,18859.684,1422.9976,12258.774
8169,291.12039,3.5936382,,,,85,,,,,,,0,0,0,0,4530.386,9510.258,22516.98,13945.668,5257.2876,43823.223,6299.4404,2485.314,10780.923
10003,291.158804,4.6169786,,,,42,,,,,,,0,0,0,0,7240.472,12613.322,13838.934,17174.416,39117.29,10016.867,6664.8643,36748.293,24144.26
11533,291.231857,5.6617517,,,,62,,,,,,,0,0,0,0,1469.1818,844.5123,71730.6,6383.96,86663.7,16427.492,5730.1045,0,28071.955
3922,292.1574138,1.9257308,,,,15,,,,,,,0,0,0,0,8846.74,24533.98,13347.415,0,17841.809,71108.88,0,49367.098,9617.792
6765,292.1906196,2.9696586,,,,15,,,,,,,0,0,0,0,1156.2506,16417.852,59042.855,0,26454.38,0,0,76021.375,128481.266
1668,293.0563507,0.9926631,,,,13,90,[M+Na]+,,3,1614;1641;1668,270.06731,0,0,0,0,105325.25,10.086768,0,436843.25,311698.94,44057.176,309783,153711.66,193301.92
1218,293.0743608,0.77517605,,,,13,71,[M+Na]+,,3,1225;1238;1218,270.08545,0,0,0,0,1230.7456,3186.7866,33762.062,5285.469,20808.541,25018.78,8746.047,0,1685.0494
6054,293.1369645,2.7025092,,,,15,,,,,,,0,0,0,19.263649,1958.5251,1123.8193,13362.358,2711.9285,71397.01,769.93726,48.02653,1793.5485,0
5280,293.1374529,2.3568776,,,,15,,,,,,,0,6.4094086,0,14.301479,15700.76,26707.162,74515.36,27909.354,39353.53,85362.55,43101.63,91221.19,30016.541
6372,293.1378051,2.8240578,,,,15,241,[M+H]+,,2,6357;6372,292.13032,0,4.539241,0,10.386135,17250.291,56830.79,166492.53,52528.617,887066.44,42764.336,10201.9,111713.03,10093.043
6066,293.14826,2.6988297,,,,15,232,[M+Na]+,,2,6062;6066,270.15856,0,0,0,0,37542.08,7160.804,0,1347.2925,0,31321.785,10424.572,11915.158,11134.498
8927,293.1746602,4.0052576,,,,69,,,,,,,0,0,0,0,4956.8823,641.56525,16021.004,19692.906,35856.746,26535.361,1280.7332,15710.684,7205.2646
5428,294.1332509,2.4342725,,,,15,,,,,,,0,0,0,0,32402.625,31424.158,214595.34,34853.055,102531.58,29856.582,26183.654,77071.67,106769.05
5095,294.1598998,2.264787,,,,15,,,,,,,0,0,0,0,103981.45,162219.06,0,0,0,132611.12,13339.748,931065,80569.53
11187,294.1699983,5.40565,,,,48,,,,,,,0,0,0,0,174.34238,1843.3844,24128.383,27291.664,40954.992,10651.806,1761.5756,19566.729,10196.049
4620,294.1701569,2.140766,,,,15,,,,,,,0,0,0,0,4832.1274,16703.102,43665.97,0,42879.812,3009.8323,623.59033,15139.581,60331.754
3496,295.0748149,1.7907772,,,,15,139,[M+K]+,,2,3496;3520,256.11157,0,0,0,0,131369,843.5608,0,588313,132745.94,18001.072,219432.92,1135601.6,479729.22
3294,295.1288214,1.7265884,,,,15,,,,,,,0,0,0,0,13875.219,13767.16,53143.254,62093.7,72767.74,46797.086,38867.73,39902.1,16433.885
12759,295.1439779,6.6449523,,,,82,,,,,,,0,0,0,0,0,0,0,0,11552.813,5713.385,0,46052.883,0
3354,295.1652298,1.7459202,,,,15,,,,,,,0,0,0,0,15032.939,11060.057,10716.234,2629.7632,11271.735,16095.591,2609.0696,17661.324,20114.69
2411,296.135523,1.5071273,,,,15,,,,,,,0,0,0,0,4571.3755,2591.1553,21457.082,14619.661,23530.03,17017.174,5828.166,35291.99,11560.087
3800,296.1489604,1.9251075,,,,15,,,,,,,0,0,0,0,33904.656,12960.209,0,0,0,16775.635,0,6091.2695,0
8894,296.1493714,3.9842207,,,,69,,,,,,,0,0,0,0,264.9686,725.02496,4227.639,10640.708,11438.048,10949.239,1818.383,42966.52,4461.614
2839,296.1493838,1.6128993,,,,15,,,,,,,0,0,0,0,28806.414,124897.31,215035.25,106197.836,76210.92,332408.47,60025.74,283165.44,76699.76
6107,297.0903874,2.730713,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,64674.566,0
6637,297.1399328,2.9183486,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,68812.83
7417,297.1442302,3.2288547,,,,85,,,,,,,0,0,0,0,19079.695,33723.52,98494.4,79753.73,118278.61,42311.477,27657.074,100572.35,43908.2
3334,297.1546481,1.7407691,,,,15,132,[M+H]+,,4,3334;3333;3344;3332,296.14687,38.163433,166.59984,468.31366,8.933012,3645.749,11779.629,3035337.8,2292392.2,1022565.2,13021.356,995229.1,52557.66,452920.28
8163,297.181982,3.5892339,,,,85,286,[M+H]+,,2,8164;8163,296.17472,0,0,0,0,2013.1191,555.1152,2252.125,2949.895,4427.9326,9484.739,267.48486,14424.757,7897.042
2858,298.0970279,1.6237704,,,,15,,,,,,,0,0,0,0,30847.969,40348.613,67011.44,53971.492,90331.305,50024.305,73783.305,175644.7,48778.113
1427,298.1143629,0.846988,,,,13,86,[M+H]+,,3,1364;1427;1426,297.10721,0,0,0,0,24907.164,33268.977,170443.42,121636.88,175013.94,110988.57,46300.184,104304.04,98093.99
